episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
200,31,-4.795208333333333,0.6713944025429088,False,0,0,0,enemy_collision
201,100,-4.345127164502161,0.670051613737823,False,2,0,9,timeout
202,75,2.5036607142857097,0.6687115105103473,False,2,1,0,enemy_collision
203,39,-1.691215277777777,0.6673740874893266,False,2,0,1,enemy_collision
204,29,2.2690922619047624,0.6660393393143479,False,2,1,0,enemy_collision
205,40,2.359851190476192,0.6647072606357192,False,2,1,0,enemy_collision
206,67,-6.5769345238095225,0.6633778461144477,False,0,0,2,enemy_collision
207,96,1.661121933621927,0.6620510904222189,False,2,1,1,enemy_collision
208,100,4.610743145743146,0.6607269882413744,False,2,1,3,timeout
209,20,0.20325892857142946,0.6594055342648917,False,1,1,0,enemy_collision
210,100,7.6117559523809435,0.6580867231963619,False,2,1,0,timeout
211,38,1.3358928571428592,0.6567705497499692,False,2,1,1,enemy_collision
212,26,2.2094047619047616,0.6554570086504692,False,2,1,0,enemy_collision
213,100,6.624531024531022,0.6541460946331682,False,2,1,1,timeout
214,92,-0.3265476190476271,0.6528378024439019,False,2,0,0,enemy_collision
215,43,-5.776607142857143,0.6515321268390141,False,0,0,1,enemy_collision
216,64,-2.4753869047619035,0.6502290625853361,False,1,0,0,enemy_collision
217,19,-4.874791666666666,0.6489286044601654,False,0,0,0,enemy_collision
218,100,3.690404491342001,0.6476307472512451,False,2,0,1,timeout
219,94,-3.377415223665222,0.6463354857567426,False,2,0,3,enemy_collision
220,100,7.705128066378055,0.6450428147852291,False,2,1,0,timeout
221,24,-0.8190873015873015,0.6437527291556586,False,2,0,0,enemy_collision
222,68,0.47654761904761767,0.6424652236973473,False,2,1,2,enemy_collision
223,84,-0.38214285714286156,0.6411802932499525,False,2,0,0,enemy_collision
224,38,2.2699007936507964,0.6398979326634526,False,2,1,0,enemy_collision
225,100,2.6972393578643556,0.6386181367981257,False,2,0,2,timeout
226,100,-0.20484803391053352,0.6373409005245295,False,2,0,5,timeout
227,90,-0.4079761904762007,0.6360662187234805,False,1,1,1,enemy_collision
228,100,7.662564484126976,0.6347940862860335,False,2,1,0,timeout
229,100,7.541443452380955,0.6335244981134615,False,2,1,0,timeout
230,14,-0.8815476190476206,0.6322574491172346,False,2,0,0,enemy_collision
231,26,-0.7863988095238117,0.6309929342190002,False,2,0,0,enemy_collision
232,9,-4.948958333333334,0.6297309483505622,False,0,0,0,enemy_collision
233,99,-0.3505803571428592,0.6284714864538611,False,1,1,1,enemy_collision
234,98,-0.28638888888889724,0.6272145434809534,False,2,0,0,enemy_collision
235,100,3.697901785714288,0.6259601143939915,False,2,0,1,timeout
236,8,-5.945208333333333,0.6247081941652035,False,0,0,1,enemy_collision
237,51,2.3017410714285704,0.6234587777768731,False,2,1,0,enemy_collision
238,100,2.6633667027417065,0.6222118602213194,False,2,0,2,timeout
239,47,18.40886904761905,0.6209674365008767,True,2,2,2,success
240,88,20.62698412698412,0.619725501627875,True,2,2,0,success
241,100,6.641340638528137,0.6184860506246193,False,2,1,1,timeout
242,73,2.46852678571428,0.61724907852337,False,2,1,0,enemy_collision
243,29,2.147410714285714,0.6160145803663232,False,2,1,0,enemy_collision
244,73,20.586071428571422,0.6147825512055906,True,2,2,0,success
245,87,1.6189154942280002,0.6135529861031793,False,2,1,1,enemy_collision
246,56,2.384776785714288,0.612325880130973,False,2,1,0,enemy_collision
247,100,5.773958333333333,0.611101228370711,False,1,1,0,timeout
248,41,-1.6668898809523807,0.6098790259139696,False,2,0,1,enemy_collision
249,52,-7.739166666666667,0.6086592678621416,False,0,0,3,enemy_collision
250,39,2.3598214285714274,0.6074419493264174,False,2,1,0,enemy_collision
251,45,-2.583229166666667,0.6062270654277645,False,1,0,0,enemy_collision
252,100,7.675803571428565,0.6050146112969089,False,2,1,0,timeout
253,100,7.685327380952374,0.6038045820743151,False,2,1,0,timeout
254,38,-0.6750892857142858,0.6025969729101665,False,2,0,0,enemy_collision
255,100,6.592209595959589,0.6013917789643461,False,2,1,1,timeout
256,81,2.5308928571428533,0.6001889954064175,False,2,1,0,enemy_collision
257,76,1.5242658730158745,0.5989886174156046,False,2,1,1,enemy_collision
258,91,20.68726190476189,0.5977906401807734,True,2,2,0,success
259,45,-4.742291666666667,0.5965950589004119,False,0,0,0,enemy_collision
260,44,2.3554464285714323,0.595401868782611,False,2,1,0,enemy_collision
261,79,-0.5243790584415624,0.5942110650450458,False,2,0,0,enemy_collision
262,82,-7.555446428571428,0.5930226429149558,False,0,0,3,enemy_collision
263,100,6.6626339285714185,0.5918365976291259,False,2,1,1,timeout
264,92,-5.448125000000001,0.5906529244338676,False,0,0,1,enemy_collision
265,100,4.730327380952375,0.5894716185849999,False,2,0,0,timeout
266,21,0.15491071428571512,0.5882926753478298,False,1,1,0,enemy_collision
267,100,7.641443452380949,0.5871160899971342,False,2,1,0,timeout
268,35,-2.6567113095238075,0.5859418578171399,False,1,0,0,enemy_collision
269,100,7.798511904761904,0.5847699741015057,False,2,1,0,timeout
