episode,steps,score,epsilon,success,keys_collected,doors_opened,wrong_key_attempts,termination_reason
310,45,-5.667708333333334,0.5386879462147236,False,0,0,1,enemy_collision
311,79,-4.380833333333333,0.5376105703222942,False,0,0,0,enemy_collision
312,46,-2.654702380952382,0.5365353491816496,False,1,0,0,enemy_collision
313,69,-2.412473394660894,0.5354622784832863,False,1,0,0,enemy_collision
314,100,0.7289583333333333,0.5343913539263198,False,0,0,0,timeout
315,100,0.7400000000000004,0.5333225712184672,False,0,0,0,timeout
316,100,-6.27354166666667,0.5322559260760302,False,0,0,7,timeout
317,100,5.617018849206345,0.5311914142238782,False,1,1,0,timeout
318,100,2.8054761904761873,0.5301290313954304,False,1,0,0,timeout
319,100,0.7904166666666668,0.5290687733326396,False,0,0,0,timeout
320,80,-4.428750000000001,0.5280106357859743,False,0,0,0,enemy_collision
321,57,-5.566041666666667,0.5269546145144024,False,0,0,1,enemy_collision
322,100,5.717876984126985,0.5259007052853736,False,1,1,0,timeout
323,67,-2.5266666666666677,0.5248489038748029,False,1,0,0,enemy_collision
324,68,-2.4302380952380953,0.5237992060670532,False,1,0,0,enemy_collision
325,100,2.749523809523809,0.5227516076549191,False,1,0,0,timeout
326,92,-3.302544642857141,0.5217061044396093,False,1,0,1,enemy_collision
327,68,-6.535208333333333,0.52066269223073,False,0,0,2,enemy_collision
328,100,2.7942857142857096,0.5196213668462686,False,1,0,0,timeout
329,78,0.42139384920634537,0.5185821241125761,False,1,1,0,enemy_collision
330,100,2.748541666666667,0.5175449598643509,False,1,0,0,timeout
331,47,-2.5974851190476214,0.5165098699446222,False,1,0,0,enemy_collision
332,9,-4.930208333333334,0.515476850204733,False,0,0,0,enemy_collision
333,44,-1.7433482142857133,0.5144458965043235,False,1,1,2,enemy_collision
334,100,2.8611494408369422,0.5134170047113148,False,1,0,0,timeout
335,79,-2.3681845238095263,0.5123901707018922,False,1,0,0,enemy_collision
336,100,-0.25270833333333387,0.5113653903604884,False,0,0,1,timeout
337,33,-4.760625,0.5103426595797674,False,0,0,0,enemy_collision
338,9,-4.936041666666667,0.5093219742606079,False,0,0,0,enemy_collision
339,33,-4.79375,0.5083033303120866,False,0,0,0,enemy_collision
340,8,-4.9418750000000005,0.5072867236514624,False,0,0,0,enemy_collision
341,18,-2.8560416666666666,0.5062721502041595,False,1,0,0,enemy_collision
342,100,-3.26,0.5052596059037512,False,0,0,4,timeout
343,21,-4.840416666666667,0.5042490866919437,False,0,0,0,enemy_collision
344,81,-4.398333333333333,0.5032405885185598,False,0,0,0,enemy_collision
345,100,0.7391071428571439,0.5022341073415226,False,1,0,2,timeout
346,100,0.7618749999999995,0.5012296391268396,False,0,0,0,timeout
347,79,-4.39875,0.5002271798485859,False,0,0,0,enemy_collision
348,31,-2.7739583333333337,0.4992267254888887,False,1,0,0,enemy_collision
349,60,0.37099206349206515,0.4982282720379109,False,1,1,0,enemy_collision
350,9,-4.936458333333333,0.4972318154938351,False,0,0,0,enemy_collision
351,100,4.830754419191918,0.49623735186284745,False,2,0,0,timeout
352,57,-4.574583333333334,0.49524487715912174,False,0,0,0,enemy_collision
353,100,-0.31875000000000075,0.4942543874048035,False,0,0,1,timeout
354,93,-2.2095093795093774,0.4932658786299939,False,1,0,0,enemy_collision
355,100,0.5647073412698381,0.4922793468727339,False,1,1,5,timeout
356,100,-0.2816666666666666,0.4912947881789884,False,0,0,1,timeout
357,100,2.808571428571426,0.4903121986026304,False,1,0,0,timeout
358,32,-5.766875000000001,0.48933157420542517,False,0,0,1,enemy_collision
359,100,2.7707440476190457,0.48835291105701434,False,1,0,0,timeout
360,45,-4.6762500000000005,0.48737620523490033,False,0,0,0,enemy_collision
361,100,-2.300624999999999,0.48640145282443054,False,0,0,3,timeout
362,92,-4.298125000000001,0.48542864991878165,False,0,0,0,enemy_collision
363,31,-2.7825,0.48445779261894406,False,1,0,0,enemy_collision
364,8,-4.937291666666667,0.4834888770337062,False,0,0,0,enemy_collision
365,30,-3.7814583333333336,0.4825218992796388,False,1,0,1,enemy_collision
366,43,-2.694255952380953,0.4815568554810795,False,1,0,0,enemy_collision
367,20,-4.8464583333333335,0.4805937417701174,False,0,0,0,enemy_collision
368,100,0.7602083333333333,0.47963255428657714,False,0,0,0,timeout
369,100,-1.228333333333333,0.478673289178004,False,0,0,2,timeout
370,9,-4.942500000000001,0.477715942599648,False,0,0,0,enemy_collision
371,32,-6.764166666666666,0.4767605107144487,False,0,0,2,enemy_collision
372,100,0.7362499999999996,0.4758069896930198,False,0,0,0,timeout
373,100,-4.290000000000005,0.4748553757136338,False,0,0,5,timeout
374,44,-5.691458333333334,0.47390566496220654,False,0,0,1,enemy_collision
375,100,0.7587500000000001,0.47295785363228215,False,0,0,0,timeout
376,44,-6.675833333333333,0.4720119379250176,False,0,0,2,enemy_collision
377,32,-4.769375,0.4710679140491676,False,0,0,0,enemy_collision
378,55,-2.628839285714286,0.47012577822106927,False,1,0,0,enemy_collision
379,100,0.729583333333334,0.46918552666462715,False,0,0,0,timeout
380,30,-2.792291666666667,0.46824715561129787,False,1,0,0,enemy_collision
381,21,-4.849583333333333,0.46731066130007526,False,0,0,0,enemy_collision
382,71,0.5798511904761892,0.4663760399774751,False,1,1,0,enemy_collision
383,100,0.7616666666666663,0.46544328789752015,False,0,0,0,timeout
384,100,4.826240530303032,0.4645124013217251,False,2,0,0,timeout
